ymdhm,wl_1018662,wl_1018680,wl_1018683,wl_1019630
2022-06-10 18:00,284.06305,273.6154,269.85742,261.093
2022-06-10 18:10,285.74774,275.07578,271.26123,261.94156
2022-06-10 18:20,283.69354,273.2951,269.54953,260.9069
2022-06-10 18:30,280.5747,270.59152,266.95062,259.33597
2022-06-10 18:40,279.96295,270.0612,266.44086,259.02783
2022-06-10 18:50,279.97556,270.0721,266.45135,259.03418
2022-06-10 19:00,280.00247,270.09546,266.4738,259.04776
2022-06-10 19:10,280.01572,270.10693,266.48483,259.0544
2022-06-10 19:20,280.215,270.2797,266.65088,259.1548
2022-06-10 19:30,280.10562,270.18488,266.55975,259.0997
2022-06-10 19:40,280.0768,270.15988,266.53574,259.08517
2022-06-10 19:50,280.3653,270.40997,266.77612,259.2305
2022-06-10 20:00,280.03796,270.12622,266.50336,259.0656
2022-06-10 20:10,280.25537,270.31467,266.6845,259.1751
2022-06-10 20:20,280.06046,270.14572,266.52213,259.07697
2022-06-10 20:30,280.0789,270.1617,266.53748,259.08624
2022-06-10 20:40,280.1656,270.23685,266.6097,259.1299
2022-06-10 20:50,280.0223,270.11264,266.49033,259.05774
2022-06-10 21:00,279.9516,270.05136,266.4314,259.02213
2022-06-10 21:10,279.97552,270.0721,266.45132,259.03418
2022-06-10 21:20,279.97266,270.0696,266.44894,259.03275
2022-06-10 21:30,279.99457,270.0886,266.4672,259.04376
2022-06-10 21:40,280.02078,270.11133,266.48904,259.05698
2022-06-10 21:50,280.05188,270.13828,266.51495,259.07263
2022-06-10 22:00,280.06824,270.15247,266.5286,259.08087
2022-06-10 22:10,280.10712,270.18616,266.56097,259.10043
2022-06-10 22:20,280.10706,270.18613,266.56094,259.10043
2022-06-10 22:30,280.2447,270.30542,266.67563,259.16974
2022-06-10 22:40,280.1033,270.18286,266.5578,259.09854
2022-06-10 22:50,280.04788,270.13483,266.51163,259.07062
2022-06-10 23:00,280.05576,270.14166,266.5182,259.0746
2022-06-10 23:10,280.1572,270.22958,266.6027,259.12567
2022-06-10 23:20,279.93887,270.04034,266.4208,259.01572
2022-06-10 23:30,279.93176,270.03418,266.41486,259.01215
2022-06-10 23:40,279.93814,270.03967,266.42017,259.01535
2022-06-10 23:50,279.92804,270.03094,266.41177,259.01025
2022-06-11 00:00,279.93268,270.03494,266.41562,259.01257
2022-06-11 00:10,279.95367,270.05316,266.43314,259.02316
2022-06-11 00:20,279.95572,270.05493,266.4348,259.0242
2022-06-11 00:30,279.97528,270.07187,266.4511,259.03403
2022-06-11 00:40,279.97223,270.0692,266.44858,259.0325
2022-06-11 00:50,279.97913,270.0752,266.4543,259.03598
2022-06-11 01:00,279.98337,270.0789,266.45786,259.03812
2022-06-11 01:10,279.9752,270.0718,266.45105,259.034
2022-06-11 01:20,279.98325,270.0788,266.45776,259.03806
2022-06-11 01:30,279.99988,270.0932,266.47162,259.04645
2022-06-11 01:40,280.00058,270.0938,266.4722,259.04678
2022-06-11 01:50,279.9857,270.0809,266.4598,259.0393
2022-06-11 02:00,279.97302,270.06995,266.44925,259.03293
2022-06-11 02:10,279.98886,270.08365,266.46243,259.0409
2022-06-11 02:20,280.0049,270.0976,266.47583,259.04898
2022-06-11 02:30,279.98553,270.08078,266.4597,259.0392
2022-06-11 02:40,280.00174,270.09482,266.47318,259.04736
2022-06-11 02:50,280.1034,270.18292,266.55786,259.09857
2022-06-11 03:00,279.9873,270.0823,266.46115,259.0401
2022-06-11 03:10,279.99103,270.08554,266.46426,259.042
2022-06-11 03:20,279.98682,270.08188,266.46072,259.03986
2022-06-11 03:30,279.9974,270.09106,266.46957,259.0452
2022-06-11 03:40,280.0291,270.11856,266.49597,259.06116
2022-06-11 03:50,280.01736,270.10837,266.4862,259.05527
2022-06-11 04:00,280.00943,270.1015,266.47958,259.05127
2022-06-11 04:10,280.01215,270.10385,266.48184,259.0526
2022-06-11 04:20,280.01837,270.10925,266.48703,259.05576
2022-06-11 04:30,280.03375,270.1226,266.49985,259.0635
2022-06-11 04:40,280.007,270.09937,266.47754,259.05002
2022-06-11 04:50,280.0591,270.14456,266.521,259.07626
2022-06-11 05:00,280.0535,270.13968,266.5163,259.07343
2022-06-11 05:10,280.1258,270.20233,266.57657,259.10986
2022-06-11 05:20,280.11694,270.1947,266.56924,259.10565
2022-06-11 05:30,280.3374,270.38626,266.7538,259.21902
2022-06-11 05:40,280.37936,270.42218,266.78787,259.23767
2022-06-11 05:50,280.73636,270.73163,267.08533,259.4174
2022-06-11 06:00,280.75455,270.74738,267.10046,259.42654
2022-06-11 06:10,284.59467,274.07623,270.30038,261.36075
2022-06-11 06:20,294.9434,283.0471,278.92386,266.57327
2022-06-11 06:30,301.0694,288.35745,284.0286,269.65884
2022-06-11 06:40,296.86246,284.71066,280.523,267.5399
2022-06-11 06:50,299.95242,287.38922,283.09784,269.09625
2022-06-11 07:00,292.29266,280.7493,276.71506,265.23813
2022-06-11 07:10,289.08923,277.97238,274.04565,263.6246
2022-06-11 07:20,284.16812,273.70648,269.94498,261.1459
2022-06-11 07:30,281.26285,271.18802,267.52402,259.68256
2022-06-11 07:40,280.1181,270.19568,266.57016,259.10605
2022-06-11 07:50,280.1284,270.25125,266.6643,259.3524
2022-06-11 08:00,279.96823,270.06653,266.44666,259.03445
2022-06-11 08:10,280.02798,270.11774,266.49533,259.06143
2022-06-11 08:20,280.14056,270.21518,266.5889,259.11737
2022-06-11 08:30,281.827,271.67703,267.99414,259.9667
2022-06-11 08:40,293.71613,281.98322,277.90118,265.9551
2022-06-11 08:50,284.49316,273.98825,270.21585,261.30966
2022-06-11 09:00,221.80609,214.86559,213.47969,208.49182
2022-06-11 09:10,288.0432,277.0656,273.174,263.09775
2022-06-11 09:20,299.52112,287.01532,282.73843,268.879
2022-06-11 09:30,288.18808,277.19122,273.29477,263.17072
2022-06-11 09:40,301.0296,288.32297,283.99545,269.63882
2022-06-11 09:50,288.54535,277.5009,273.59244,263.35068
2022-06-11 10:00,301.89514,289.0735,284.7171,270.07596
2022-06-11 10:10,285.43835,274.82434,271.03424,261.87247
2022-06-11 10:20,290.39542,280.0312,276.83395,269.07263
2022-06-11 10:30,292.34363,283.90207,282.46054,281.33456
2022-06-11 10:40,292.3893,283.9588,282.52997,281.44598
2022-06-11 10:50,292.39728,283.96753,282.53998,281.4595
2022-06-11 11:00,284.32584,274.95886,272.1232,266.99323
2022-06-11 11:10,287.58517,278.34964,275.8764,271.55774
2022-06-11 11:20,281.7893,272.07266,268.74847,262.16187
2022-06-11 11:30,285.88742,275.24506,271.46606,262.26105
2022-06-11 11:40,288.26447,277.25742,273.3584,263.2092
2022-06-11 11:50,286.68845,275.89124,272.04514,262.41537
2022-06-11 12:00,293.08786,281.4386,277.3777,265.63864
2022-06-11 12:10,284.09546,273.6435,269.88443,261.1093
2022-06-11 12:20,289.33182,278.18265,274.2478,263.7468
2022-06-11 12:30,284.3438,273.85876,270.09137,261.2344
2022-06-11 12:40,287.64236,276.71814,272.84003,262.89584
2022-06-11 12:50,282.5937,272.34167,268.63303,260.3529
2022-06-11 13:00,281.4502,271.35043,267.68018,259.77695
2022-06-11 13:10,280.4549,270.48764,266.85077,259.27563
2022-06-11 13:20,280.14438,270.21848,266.59204,259.11923
2022-06-11 13:30,280.18866,270.25687,266.62894,259.14154
2022-06-11 13:40,280.0588,270.1443,266.52072,259.0761
2022-06-11 13:50,280.14655,270.22034,266.59384,259.1203
2022-06-11 14:00,280.4733,270.50357,266.86612,259.28488
2022-06-11 14:10,280.49252,270.52026,266.88214,259.2946
2022-06-11 14:20,280.43393,270.46945,266.8333,259.26505
2022-06-11 14:30,280.36844,270.4127,266.77875,259.2321
2022-06-11 14:40,280.47275,270.5031,266.86566,259.2846
2022-06-11 14:50,280.24078,270.30203,266.67236,259.1678
2022-06-11 15:00,280.1959,270.26312,266.63498,259.14517
2022-06-11 15:10,280.13083,270.20673,266.58075,259.1124
2022-06-11 15:20,280.20126,270.26776,266.63943,259.14786
2022-06-11 15:30,280.10358,270.18307,266.558,259.09866
2022-06-11 15:40,280.0889,270.17038,266.5458,259.09128
2022-06-11 15:50,280.00888,270.101,266.47913,259.05096
2022-06-11 16:00,280.0934,270.17432,266.5496,259.09357
2022-06-11 16:10,279.99112,270.08563,266.46432,259.04202
2022-06-11 16:20,279.9991,270.09256,266.47098,259.04605
2022-06-11 16:30,280.08167,270.1641,266.53976,259.08762
2022-06-11 16:40,280.05792,270.14352,266.52,259.07568
2022-06-11 16:50,280.06992,270.1539,266.52997,259.0817
2022-06-11 17:00,280.19025,270.25824,266.63025,259.14233
2022-06-11 17:10,280.17535,270.24533,266.61786,259.13483
2022-06-11 17:20,280.1979,270.2649,266.63666,259.14618
2022-06-11 17:30,280.2084,270.27396,266.6454,259.15146
2022-06-11 17:40,280.5226,270.54636,266.90723,259.30972
2022-06-11 17:50,280.6222,270.63266,266.9902,259.3599
2022-06-11 18:00,280.56555,270.58356,266.943,259.33136
2022-06-11 18:10,282.71634,272.448,268.7352,260.41467
2022-06-11 18:20,298.19574,285.86642,281.63403,268.21143
2022-06-11 18:30,289.32272,278.17477,274.24023,263.74222
2022-06-11 18:40,297.8112,285.53305,281.31357,268.01773
2022-06-11 18:50,292.0978,280.58038,276.55267,265.13998
2022-06-11 19:00,289.54883,277.77982,274.12274,260.65204
2022-06-11 19:10,284.35138,273.86536,270.0977,261.23822
2022-06-11 19:20,285.0558,274.47595,270.68466,261.59302
2022-06-11 19:30,280.80945,270.795,267.14624,259.4542
2022-06-11 19:40,280.12656,270.20303,266.57718,259.11026
2022-06-11 19:50,280.1247,270.20142,266.57562,259.1093
2022-06-11 20:00,239.49147,232.77357,230.87712,227.15727
2022-06-11 20:10,280.21558,270.28018,266.65137,259.1551
2022-06-11 20:20,280.18927,270.2574,266.62943,259.1418
2022-06-11 20:30,280.58722,270.60236,266.96106,259.3423
2022-06-11 20:40,280.86215,270.8407,267.19016,259.48074
2022-06-11 20:50,281.18176,271.11774,267.45648,259.64172
2022-06-11 21:00,280.5143,270.53915,266.9003,259.30554
2022-06-11 21:10,280.5908,270.60544,266.96402,259.3441
2022-06-11 21:20,280.4343,270.4698,266.83362,259.26526
2022-06-11 21:30,280.58908,270.60397,266.96262,259.34323
2022-06-11 21:40,280.38443,270.42654,266.79205,259.2401
2022-06-11 21:50,280.27472,270.33145,266.70065,259.18488
2022-06-11 22:00,280.21155,270.2767,266.648,259.15305
2022-06-11 22:10,280.7608,270.7528,267.10568,259.4297
2022-06-11 22:20,280.2916,270.34607,266.7147,259.19336
2022-06-11 22:30,280.33347,270.3824,266.7496,259.21448
2022-06-11 22:40,280.31137,270.36322,266.7312,259.20334
2022-06-11 22:50,280.33368,270.38257,266.7498,259.21457
2022-06-11 23:00,280.8908,270.8655,267.21402,259.49518
2022-06-11 23:10,280.4542,270.48703,266.8502,259.27527
2022-06-11 23:20,280.37952,270.4223,266.78796,259.23764
2022-06-11 23:30,280.3652,270.4099,266.77606,259.23047
2022-06-11 23:40,280.39902,270.4392,266.80423,259.24747
2022-06-11 23:50,280.37042,270.4144,266.7804,259.23306
2022-06-12 00:00,280.48624,270.5148,266.8769,259.2914
2022-06-12 00:10,280.6441,270.65164,267.00842,259.3709
2022-06-12 00:20,280.5624,270.58084,266.94037,259.32977
2022-06-12 00:30,280.48032,270.50967,266.87195,259.28842
2022-06-12 00:40,280.49353,270.52115,266.883,259.29507
2022-06-12 00:50,280.48096,270.51022,266.8725,259.28876
2022-06-12 01:00,280.5837,270.5993,266.95813,259.3405
2022-06-12 01:10,264.3633,255.62868,252.57489,246.01317
2022-06-12 01:20,280.55344,270.57306,266.9329,259.32526
2022-06-12 01:30,280.52295,270.54663,266.9075,259.3099
2022-06-12 01:40,280.5815,270.59738,266.9563,259.3394
2022-06-12 01:50,280.6158,270.62714,266.9849,259.3567
2022-06-12 02:00,280.7462,270.74014,267.0935,259.42233
2022-06-12 02:10,280.62485,270.63498,266.9924,259.36124
2022-06-12 02:20,280.62494,270.63504,266.9925,259.36127
2022-06-12 02:30,280.87247,270.8496,267.19873,259.48593
2022-06-12 02:40,280.7389,270.73383,267.08743,259.41867
2022-06-12 02:50,280.80695,270.79282,267.14413,259.45294
2022-06-12 03:00,280.7763,270.76627,267.11862,259.43753
2022-06-12 03:10,280.84668,270.82727,267.17725,259.47293
2022-06-12 03:20,280.87372,270.8507,267.1998,259.48657
2022-06-12 03:30,280.8899,270.86472,267.21326,259.49472
2022-06-12 03:40,280.8922,270.86673,267.2152,259.49588
2022-06-12 03:50,281.0311,270.98712,267.33093,259.56583
2022-06-12 04:00,281.576,271.45947,267.78497,259.8403
2022-06-12 04:10,280.90903,270.88132,267.22922,259.50436
2022-06-12 04:20,281.0587,271.01105,267.3539,259.57974
2022-06-12 04:30,280.9685,270.93286,267.27878,259.53433
2022-06-12 04:40,280.7939,270.78152,267.13327,259.44638
2022-06-12 04:50,281.17065,271.10812,267.44724,259.63614
2022-06-12 05:00,281.0667,271.018,267.3606,259.58377
2022-06-12 05:10,281.07596,271.026,267.36832,259.58844
2022-06-12 05:20,281.49567,271.38983,267.71805,259.79984
2022-06-12 05:30,281.98196,271.8114,268.12326,260.04477
2022-06-12 05:40,282.27084,272.06183,268.364,260.1903
2022-06-12 05:50,282.06494,271.8901,268.2049,260.12177
2022-06-12 06:00,285.80145,275.13977,271.33798,262.05862
2022-06-12 06:10,287.32202,276.57043,272.81158,263.40656
2022-06-12 06:20,289.7434,278.57608,274.658,264.1435
2022-06-12 06:30,291.80798,280.3319,276.31628,265.00836
2022-06-12 06:40,293.7702,282.03143,277.94876,265.98932
2022-06-12 06:50,308.03302,294.39423,289.83185,273.16782
2022-06-12 07:00,308.2048,294.54285,289.97446,273.25284
2022-06-12 07:10,308.40665,294.7178,290.14264,273.35452
2022-06-12 07:20,308.40723,294.71832,290.14313,273.35483
2022-06-12 07:30,308.41476,294.72482,290.14938,273.3586
2022-06-12 07:40,308.379,294.69385,290.1196,273.3406
2022-06-12 07:50,308.38086,294.69547,290.12115,273.34152
2022-06-12 08:00,308.26044,294.59106,290.0208,273.28085
2022-06-12 08:10,307.06802,293.55743,289.0272,272.68027
2022-06-12 08:20,302.4112,289.72708,285.52548,271.40207
2022-06-12 08:30,238.76068,230.68192,229.15492,221.25285
2022-06-12 08:40,300.50146,291.01245,289.3294,285.64377
2022-06-12 08:50,292.47687,284.05594,282.64194,281.59995
2022-06-12 09:00,292.47626,284.05554,282.64163,281.6004
2022-06-12 09:10,292.46048,284.0383,282.62198,281.574
2022-06-12 09:20,282.66132,273.10284,269.97827,264.019
2022-06-12 09:30,280.0717,270.16263,266.54462,259.11966
2022-06-12 09:40,281.75198,271.61203,267.93164,259.92902
2022-06-12 09:50,281.50034,271.3939,267.72192,259.8022
2022-06-12 10:00,283.28174,272.9381,269.20636,260.69943
2022-06-12 10:10,281.24158,271.1696,267.50632,259.67184
2022-06-12 10:20,280.52966,270.55246,266.9131,259.3133
2022-06-12 10:30,280.75195,270.74515,267.09833,259.42526
2022-06-12 10:40,280.22162,270.28543,266.6564,259.1581
2022-06-12 10:50,280.01047,270.1024,266.48047,259.0518
2022-06-12 11:00,279.96008,270.05872,266.43848,259.0264
2022-06-12 11:10,279.91043,270.0157,266.3971,259.0014
2022-06-12 11:20,279.91974,270.02374,266.40485,259.00607
2022-06-12 11:30,279.9104,270.01562,266.39706,259.00137
2022-06-12 11:40,279.90817,270.0137,266.3952,259.00024
2022-06-12 11:50,244.96744,238.24411,236.15765,232.38936
2022-06-12 12:00,279.9396,270.04095,266.42142,259.01608
2022-06-12 12:10,279.95935,270.05807,266.43787,259.02603
2022-06-12 12:20,279.95404,270.05347,266.43344,259.02335
2022-06-12 12:30,279.94196,270.043,266.42337,259.01727
2022-06-12 12:40,279.93686,270.03857,266.4191,259.0147
2022-06-12 12:50,279.99374,270.0879,266.4665,259.04333
2022-06-12 13:00,279.92233,270.026,266.407,259.0074
2022-06-12 13:10,279.97617,270.07263,266.45184,259.0345
2022-06-12 13:20,279.88422,269.99295,266.37524,258.9882
2022-06-12 13:30,279.8835,269.99234,266.37466,258.98782
2022-06-12 13:40,279.8792,269.98862,266.37106,258.98566
2022-06-12 13:50,279.912,270.01703,266.39838,259.00217
2022-06-12 14:00,279.89902,270.00577,266.38757,258.99564
2022-06-12 14:10,279.9112,270.01633,266.39774,259.00177
2022-06-12 14:20,279.9794,270.07544,266.45456,259.03613
2022-06-12 14:30,279.93005,270.03268,266.41345,259.01126
2022-06-12 14:40,279.93634,270.03812,266.41867,259.01443
2022-06-12 14:50,279.9264,270.0295,266.4104,259.00943
2022-06-12 15:00,279.95328,270.0528,266.43277,259.02295
2022-06-12 15:10,279.92593,270.0291,266.41,259.0092
2022-06-12 15:20,279.95126,270.05106,266.43112,259.02194
2022-06-12 15:30,279.97296,270.0699,266.4492,259.03287
2022-06-12 15:40,279.92508,270.02838,266.4093,259.00876
2022-06-12 15:50,279.92734,270.03033,266.41116,259.0099
2022-06-12 16:00,279.9205,270.02438,266.4055,259.00644
2022-06-12 16:10,279.95566,270.05487,266.43478,259.02417
2022-06-12 16:20,279.89008,269.99802,266.38013,258.99112
2022-06-12 16:30,279.89438,270.00177,266.38373,258.99332
2022-06-12 16:40,279.8878,269.99606,266.37823,258.99
2022-06-12 16:50,279.9318,270.03418,266.4149,259.01215
2022-06-12 17:00,279.90408,270.01016,266.39178,258.99817
2022-06-12 17:10,279.91272,270.01767,266.39902,259.00253
2022-06-12 17:20,279.9143,270.019,266.4003,259.00333
2022-06-12 17:30,279.92038,270.0243,266.4054,259.0064
2022-06-12 17:40,270.88037,261.65076,258.12888,251.5749
2022-06-12 17:50,279.9457,270.04623,266.42648,259.01913
2022-06-12 18:00,279.9604,270.05896,266.43872,259.02655
2022-06-12 18:10,279.9582,270.05707,266.4369,259.02545
2022-06-12 18:20,280.27466,270.3314,266.7006,259.18484
2022-06-12 18:30,280.35394,270.40012,266.76666,259.22476
2022-06-12 18:40,280.87378,270.85074,267.19983,259.4866
2022-06-12 18:50,281.79877,271.6526,267.9706,259.9525
2022-06-12 19:00,297.32605,285.11252,280.9093,267.77338
2022-06-12 19:10,303.41425,290.3901,285.98254,270.83994
2022-06-12 19:20,306.33282,292.92007,288.41452,272.30997
2022-06-12 19:30,307.30292,293.76102,289.2229,272.79858
2022-06-12 19:40,307.74377,294.1432,289.59027,273.02063
2022-06-12 19:50,306.81516,293.3382,288.81647,272.5529
2022-06-12 20:00,306.6964,293.23526,288.7175,272.49307
2022-06-12 20:10,302.92645,289.96725,285.57605,270.5942
2022-06-12 20:20,298.86676,286.4481,282.19318,268.5494
2022-06-12 20:30,288.05173,277.073,273.18115,263.10208
2022-06-12 20:40,287.19562,276.97763,273.65424,266.01434
2022-06-12 20:50,292.0351,283.48236,281.9241,280.39203
2022-06-12 21:00,292.43973,284.01495,282.5949,281.53604
2022-06-12 21:10,292.3024,283.86188,282.418,281.2908
2022-06-12 21:20,290.3046,281.63242,279.84024,277.71176
2022-06-12 21:30,287.76395,278.79675,276.56134,273.15808
2022-06-12 21:40,279.88336,269.99728,266.38388,259.01413
2022-06-12 21:50,285.7816,275.10513,271.28952,261.95877
2022-06-12 22:00,285.3035,274.69067,270.89105,261.7178
2022-06-12 22:10,288.39514,277.3707,273.4673,263.275
2022-06-12 22:20,286.22122,275.4862,271.6558,262.18002
2022-06-12 22:30,283.68423,273.28702,269.54175,260.9022
2022-06-12 22:40,285.71048,275.0435,271.2302,261.92276
2022-06-12 22:50,284.03842,273.59402,269.83688,261.0806
2022-06-12 23:00,281.2442,271.17184,267.5085,259.6732
2022-06-12 23:10,281.12448,271.06808,267.40875,259.61288
2022-06-12 23:20,280.68234,270.6848,267.0403,259.39017
2022-06-12 23:30,280.09915,270.17926,266.55435,259.09644
2022-06-12 23:40,279.95203,270.05173,266.43176,259.02234
2022-06-12 23:50,279.91666,270.0211,266.40228,259.00452
2022-06-13 00:00,279.9386,270.0401,266.42056,259.01556
2022-06-13 00:10,279.96207,270.06042,266.4401,259.02737
2022-06-13 00:20,279.97543,270.07202,266.45126,259.03412
2022-06-13 00:30,280.07123,270.15506,266.5311,259.08237
2022-06-13 00:40,280.23642,270.29828,266.66873,259.1656
2022-06-13 00:50,280.61996,270.63074,266.98834,259.35876
2022-06-13 01:00,280.24533,270.30597,266.67615,259.17007
2022-06-13 01:10,280.4959,270.5232,266.88498,259.2963
2022-06-13 01:20,280.17105,270.24158,266.61426,259.13266
2022-06-13 01:30,280.0023,270.0953,266.47363,259.04767
2022-06-13 01:40,279.93524,270.0372,266.4178,259.0139
2022-06-13 01:50,279.928,270.0309,266.41174,259.01022
2022-06-13 02:00,279.91675,270.02115,266.40237,259.00458
2022-06-13 02:10,279.94232,270.0433,266.42365,259.01743
2022-06-13 02:20,279.93005,270.03268,266.41345,259.01126
2022-06-13 02:30,279.96442,270.06247,266.44208,259.02856
2022-06-13 02:40,279.9669,270.0646,266.44415,259.02982
2022-06-13 02:50,279.9504,270.05032,266.4304,259.0215
2022-06-13 03:00,279.9643,270.06238,266.442,259.0285
2022-06-13 03:10,280.03516,270.1238,266.50104,259.0642
2022-06-13 03:20,280.03256,270.12155,266.49887,259.0629
2022-06-13 03:30,279.94858,270.04874,266.4289,259.0206
2022-06-13 03:40,280.0078,270.1001,266.47824,259.05045
2022-06-13 03:50,280.0462,270.13336,266.51022,259.06976
2022-06-13 04:00,279.95547,270.05472,266.43463,259.02408
2022-06-13 04:10,279.93436,270.0364,266.41702,259.01343
2022-06-13 04:20,279.9864,270.0815,266.4604,259.03964
2022-06-13 04:30,280.0624,270.1474,266.5237,259.07794
2022-06-13 04:40,280.15442,270.22717,266.6004,259.1243
2022-06-13 04:50,280.09402,270.17484,266.55008,259.09387
2022-06-13 05:00,280.34918,270.39603,266.7627,259.22238
2022-06-13 05:10,280.29016,270.34485,266.71353,259.19266
2022-06-13 05:20,280.53702,270.55884,266.91922,259.317
2022-06-13 05:30,280.76846,270.75946,267.11206,259.43356
2022-06-13 05:40,280.85522,270.83466,267.1844,259.47726
2022-06-13 05:50,294.0571,285.42624,283.95956,282.39838
2022-06-13 06:00,292.48013,284.0594,282.64578,281.60483
2022-06-13 06:10,292.48373,284.0625,282.64877,281.60666
2022-06-13 06:20,297.5979,292.16168,293.00842,301.51242
2022-06-13 06:30,298.17313,293.0652,294.16122,303.71613
2022-06-13 06:40,298.3459,293.21497,294.3052,303.80313
2022-06-13 06:50,302.9903,297.24103,298.17532,306.1425
2022-06-13 07:00,326.44357,317.57162,317.71863,317.95554
2022-06-13 07:10,326.7412,317.82965,317.96667,318.10547
2022-06-13 07:20,326.47458,317.40692,317.42587,317.06564
2022-06-13 07:30,344.3893,327.52588,322.82718,302.7163
2022-06-13 07:40,344.39728,327.53226,322.83276,302.7186
2022-06-13 07:50,344.39728,327.53226,322.83276,302.7186
2022-06-13 08:00,344.39847,327.53336,322.83383,302.7195
2022-06-13 08:10,367.34,349.1946,344.00482,320.58536
2022-06-13 08:20,367.34,349.1946,344.00482,320.58536
2022-06-13 08:30,367.34,349.1946,344.00482,320.58536
2022-06-13 08:40,367.34,349.1946,344.00482,320.58536
2022-06-13 08:50,367.33997,349.19458,344.0048,320.58533
2022-06-13 09:00,367.32193,349.17755,343.98816,320.5713
2022-06-13 09:10,344.65167,327.77246,323.06754,302.91672
2022-06-13 09:20,344.3973,327.5323,322.83276,302.7186
2022-06-13 09:30,344.39728,327.53226,322.83276,302.7186
2022-06-13 09:40,344.39688,327.53195,322.8325,302.71848
2022-06-13 09:50,321.5916,309.26324,306.83975,296.1674
2022-06-13 10:00,321.08136,308.85986,306.49106,296.04556
2022-06-13 10:10,321.1473,308.96442,306.62476,296.3026
2022-06-13 10:20,321.0895,308.87283,306.50763,296.07748
2022-06-13 10:30,321.07108,308.84363,306.47025,296.00568
2022-06-13 10:40,321.07098,308.8435,306.47015,296.00558
2022-06-13 10:50,321.07092,308.8435,306.47012,296.00558
2022-06-13 11:00,321.07022,308.8429,306.46954,296.00525
2022-06-13 11:10,321.06876,308.8416,306.46832,296.0045
2022-06-13 11:20,321.05548,308.83008,306.45724,295.99783
2022-06-13 11:30,320.97357,308.7591,306.389,295.95657
2022-06-13 11:40,320.6784,308.50323,306.14304,295.8079
2022-06-13 11:50,319.74075,307.69043,305.3617,295.3356
2022-06-13 12:00,312.56006,301.4658,299.3781,291.71878
2022-06-13 12:10,312.90732,301.7668,299.6675,291.8937
2022-06-13 12:20,300.54184,291.04773,289.3635,285.66537
2022-06-13 12:30,301.99683,292.309,290.57593,286.39825
2022-06-13 12:40,296.34293,287.40784,285.8646,283.55045
2022-06-13 12:50,295.73074,286.8772,285.35446,283.2421
2022-06-13 13:00,294.745,286.02267,284.53305,282.7456
2022-06-13 13:10,294.49243,285.80374,284.3226,282.61838
2022-06-13 13:20,293.0029,284.5125,283.0814,281.86813
2022-06-13 13:30,295.75912,286.9018,285.3781,283.25638
2022-06-13 13:40,293.31253,284.78094,283.3394,282.02402
2022-06-13 13:50,300.67636,291.16016,289.4679,285.71146
2022-06-13 14:00,293.41785,284.68332,283.08057,281.10043
2022-06-13 14:10,291.0508,281.62216,279.25653,274.69046
2022-06-13 14:20,289.43857,279.8567,277.23813,271.97647
2022-06-13 14:30,287.19244,276.4326,272.65677,263.20932
2022-06-13 14:40,301.6806,288.9052,284.57086,270.05948
2022-06-13 14:50,289.2129,278.11432,274.21246,263.86655
2022-06-13 15:00,293.47968,281.84552,277.82755,266.18375
2022-06-13 15:10,293.42303,283.039,280.06003,272.5792
2022-06-13 15:20,286.05286,276.4567,273.5637,267.86688
2022-06-13 15:30,292.35165,280.84604,276.8479,265.50372
2022-06-13 15:40,304.29483,292.0106,288.28885,275.71475
2022-06-13 15:50,283.8372,273.71075,270.2033,262.48438
2022-06-13 16:00,304.63928,293.27795,290.3531,280.8964
2022-06-13 16:10,290.75204,282.1202,280.39645,278.45374
2022-06-13 16:20,290.96634,282.3305,280.61993,278.6883
2022-06-13 16:30,290.60376,281.9566,280.20853,278.19772
2022-06-13 16:40,290.34103,281.6527,279.8499,277.67178
2022-06-13 16:50,291.99893,283.5056,281.9941,280.65604
2022-06-13 17:00,291.0878,282.5005,280.83987,279.08395
2022-06-13 17:10,291.16406,282.5474,280.86823,279.0233
2022-06-13 17:20,289.1538,280.3464,278.35214,275.6409
2022-06-13 17:30,280.57806,270.77185,267.27893,260.25494
2022-06-13 17:40,281.98486,271.82953,268.1544,260.1271
2022-06-13 17:50,282.7691,272.4969,268.785,260.45767
2022-06-13 18:00,282.52924,272.2888,268.5848,260.3359
2022-06-13 18:10,282.77542,272.5012,268.78812,260.4547
2022-06-13 18:20,295.3994,286.58606,285.07117,283.0549
2022-06-13 18:30,292.48013,284.05936,282.64575,281.60483
2022-06-13 18:40,292.4842,284.0629,282.64914,281.60687
2022-06-13 18:50,292.48502,284.0636,282.64984,281.60727
2022-06-13 19:00,292.4944,284.07172,282.65762,281.612
2022-06-13 19:10,292.5953,284.15924,282.74176,281.66284
2022-06-13 19:20,243.08157,238.5671,239.13776,245.01454
2022-06-13 19:30,313.80713,302.5468,300.4173,292.34692
2022-06-13 19:40,319.52774,307.5058,305.1842,295.2283
2022-06-13 19:50,321.06668,308.83978,306.46658,296.00345
2022-06-13 20:00,321.0706,308.8432,306.46982,296.0054
2022-06-13 20:10,321.0696,308.84198,306.46838,296.00305
2022-06-13 20:20,320.77472,308.51294,306.08792,295.47485
2022-06-13 20:30,308.54337,294.86322,290.30594,273.56256
2022-06-13 20:40,308.49814,294.79388,290.2123,273.39142
2022-06-13 20:50,308.85895,295.21466,290.71182,274.12448
2022-06-13 21:00,321.0711,308.84363,306.47028,296.00568
2022-06-13 21:10,320.99292,308.77588,306.40512,295.9663
